"2020-03-04";"2020-03-05";"2020-03-06";"2020-03-07";"2020-03-08";"2020-03-09";"2020-03-10";"2020-03-11";"2020-03-12";"2020-03-13";"2020-03-14";"2020-03-15";"2020-03-16";"2020-03-17";"2020-03-18";"2020-03-19";"2020-03-20";"2020-03-21";"2020-03-22";"2020-03-23";"2020-03-24";"2020-03-25";"2020-03-26";"2020-03-27";"2020-03-28";"2020-03-29";"2020-03-30";"2020-03-31";"2020-04-01";"2020-04-02";"2020-04-03";"2020-04-04";"2020-04-05";"2020-04-06";"2020-04-07";"2020-04-08";"2020-04-09";"2020-04-10";"2020-04-11";"2020-04-12";"2020-04-13";"2020-04-14";"2020-04-15";"2020-04-16";"2020-04-17";"2020-04-18";"2020-04-19";"2020-04-20";"2020-04-21";"2020-04-22";"2020-04-23";"2020-04-24";"2020-04-25";"2020-04-26";"2020-04-27";"2020-04-28";"2020-04-29";"2020-04-30";"2020-05-01";"2020-05-02";"2020-05-03";"2020-05-04";"2020-05-05";"2020-05-06";"2020-05-07";"2020-05-08";"2020-05-09";"2020-05-10";"2020-05-11";"2020-05-12";"2020-05-13";"2020-05-14";"2020-05-15";"2020-05-16";"2020-05-17";"2020-05-18";"2020-05-19";"2020-05-20";"2020-05-21";"2020-05-22";"2020-05-23";"2020-05-24";"2020-05-25";"2020-05-26";"2020-05-27";"2020-05-28";"2020-05-29";"2020-05-30";"2020-05-31";"2020-06-01";"2020-06-02";"2020-06-03";"2020-06-04";"2020-06-05";"2020-06-06";"2020-06-07";"2020-06-08";"2020-06-09";"2020-06-10";"2020-06-11";"2020-06-12";"2020-06-13";"2020-06-14";"2020-06-15";"2020-06-16";"2020-06-17";"2020-06-18";"2020-06-19";"2020-06-20";"2020-06-21";"2020-06-22";"2020-06-23";"2020-06-24";"2020-06-25";"2020-06-26";"2020-06-27";"2020-06-28";"2020-06-29";"regions"
0.919109915801721;0.919109915801721;0.919109915801721;0.919669747769081;0.920229579736441;0.920789411703801;0.921349243671162;0.921909075638522;0.922468907605882;0.923028739573242;0.923030254175224;0.923031768777205;0.923033283379187;0.923034797981168;0.92303631258315;0.923037827185131;0.923039341787113;0.922781011615033;0.922522681442953;0.922264351270873;0.922006021098793;0.921747690926713;0.921489360754633;0.921231030582553;0.921405673208965;0.921580315835378;0.921754958461791;0.921929601088204;0.922104243714617;0.92227888634103;0.922453528967442;0.922364950431474;0.922276371895506;0.922187793359538;0.92209921482357;0.922010636287602;0.921922057751634;0.921833479215666;0.921759179272667;0.921684879329667;0.921610579386667;0.921536279443668;0.921461979500668;0.921387679557668;0.921313379614669;0.921237590347622;0.921161801080576;0.921086011813529;0.921010222546482;0.920934433279436;0.920858644012389;0.920782854745343;0.920708780072514;0.920634705399685;0.920560630726857;0.920486556054028;0.920412481381199;0.920338406708371;0.920264332035542;0.92002495000973;0.919785567983919;0.919546185958107;0.919306803932295;0.919067421906483;0.918828039880671;0.918588657854859;0.918349275829048;0.918109893803236;0.917870511777424;0.923459585929368;0.929048660081312;0.934637734233255;0.940226808385199;0.945815882537143;0.951404956689087;0.956994030841031;0.961851992572909;0.966709954304788;0.971567916036667;0.976425877768546;0.981283839500425;0.986141801232304;0.990999762964182;0.993273030245096;0.995546297526009;0.997819564806923;1.00009283208784;1.00236609936875;1.00463936664966;1.00691263393058;1.00845189526689;1.00999115660321;1.01153041793952;1.01306967927584;1.01460894061215;1.01614820194847;1.01768746328478;1.01567507444055;1.01366268559631;1.01165029675207;1.00963790790783;1.00762551906359;1.00561313021935;1.00360074137511;1.00318519981616;1.0027696582572;1.00235411669825;1.0019385751393;1.00152303358034;1.00110749202139;1.00069195046244;0.997118015140006;0.993544079817576;0.989970144495147;0.986396209172717;0.982822273850287;0.979248338527858;0.975674403205428;"1 WRO"
0.584974062340317;0.584974062340317;0.584974062340317;0.584848585278468;0.584723108216619;0.58459763115477;0.584472154092921;0.584346677031071;0.584221199969222;0.584095722907373;0.583939633247389;0.583783543587404;0.58362745392742;0.583471364267435;0.583315274607451;0.583159184947466;0.583003095287482;0.582872862669162;0.582742630050842;0.582612397432523;0.582482164814203;0.582351932195884;0.582221699577564;0.582091466959245;0.58216333149287;0.582235196026496;0.582307060560121;0.582378925093747;0.582450789627373;0.582522654160998;0.582594518694624;0.582556601652282;0.58251868460994;0.582480767567599;0.582442850525257;0.582404933482915;0.582367016440573;0.582329099398232;0.58226679928577;0.582204499173308;0.582142199060846;0.582079898948384;0.582017598835921;0.581955298723459;0.581892998610997;0.581832507708291;0.581772016805584;0.581711525902878;0.581651035000171;0.581590544097465;0.581530053194758;0.581469562292052;0.581401722056539;0.581333881821025;0.581266041585512;0.581198201349999;0.581130361114485;0.581062520878972;0.580994680643458;0.580826405263955;0.580658129884452;0.580489854504949;0.580321579125445;0.580153303745942;0.579985028366439;0.579816752986936;0.579648477607432;0.579480202227929;0.579311926848426;0.595674399758882;0.612036872669339;0.628399345579796;0.644761818490253;0.661124291400709;0.677486764311166;0.693849237221623;0.707023090821757;0.720196944421892;0.733370798022027;0.746544651622161;0.759718505222296;0.772892358822431;0.786066212422566;0.799613873752723;0.813161535082881;0.826709196413039;0.840256857743196;0.853804519073354;0.867352180403511;0.880899841733669;0.877222841017229;0.873545840300788;0.869868839584348;0.866191838867908;0.862514838151467;0.858837837435027;0.855160836718586;0.851896273679047;0.848631710639507;0.845367147599967;0.842102584560427;0.838838021520887;0.835573458481347;0.832308895441807;0.830954694567381;0.829600493692955;0.828246292818529;0.826892091944103;0.825537891069677;0.824183690195251;0.822829489320825;0.824169397587559;0.825509305854292;0.826849214121026;0.828189122387759;0.829529030654493;0.830868938921226;0.83220884718796;"2 BYD"
1.16357348492274;1.16357348492274;1.16357348492274;1.16267250413866;1.16177152335459;1.16087054257051;1.15996956178644;1.15906858100237;1.15816760021829;1.15726661943422;1.15732682063225;1.15738702183028;1.15744722302832;1.15750742422635;1.15756762542438;1.15762782662242;1.15768802782045;1.15743314360225;1.15717825938405;1.15692337516585;1.15666849094764;1.15641360672944;1.15615872251124;1.15590383829304;1.14855112105387;1.1411984038147;1.13384568657554;1.12649296933637;1.1191402520972;1.11178753485803;1.10443481761887;1.09675113176413;1.0890674459094;1.08138376005466;1.07370007419993;1.0660163883452;1.05833270249046;1.05064901663573;1.04297554546859;1.03530207430144;1.0276286031343;1.01995513196715;1.01228166080001;1.00460818963287;0.996934718465722;0.989265092462562;0.981595466459402;0.973925840456241;0.966256214453081;0.958586588449921;0.95091696244676;0.9432473364436;0.935585205580784;0.927923074717968;0.920260943855152;0.912598812992336;0.90493668212952;0.897274551266704;0.889612420403888;0.878763465160748;0.867914509917607;0.857065554674467;0.846216599431327;0.835367644188186;0.824518688945046;0.813669733701906;0.802820778458765;0.791971823215625;0.781122867972485;0.778017114804298;0.774911361636111;0.771805608467925;0.768699855299738;0.765594102131551;0.762488348963365;0.759382595795178;0.75585613287087;0.752329669946562;0.748803207022254;0.745276744097947;0.741750281173639;0.738223818249331;0.734697355325023;0.733236918482758;0.731776481640493;0.730316044798227;0.728855607955962;0.727395171113697;0.725934734271431;0.724474297429166;0.723484577396845;0.722494857364524;0.721505137332203;0.720515417299882;0.719525697267561;0.718535977235239;0.717546257202918;0.715024977061379;0.712503696919839;0.709982416778299;0.70746113663676;0.70493985649522;0.702418576353681;0.699897296212141;0.699455103511877;0.699012910811614;0.69857071811135;0.698128525411087;0.697686332710823;0.69724414001056;0.696801947310296;0.697738355588679;0.698674763867063;0.699611172145446;0.70054758042383;0.701483988702213;0.702420396980597;0.70335680525898;"3 LUB"
1.06688496540155;1.06688496540155;1.06688496540155;1.06874654816714;1.07060813093273;1.07246971369832;1.0743312964639;1.07619287922949;1.07805446199508;1.07991604476067;1.07989702775611;1.07987801075154;1.07985899374698;1.07983997674242;1.07982095973786;1.0798019427333;1.07978292572874;1.07938624635058;1.07898956697243;1.07859288759427;1.07819620821612;1.07779952883796;1.0774028494598;1.07700617008165;1.0661435056726;1.05528084126355;1.0444181768545;1.03355551244545;1.0226928480364;1.01183018362735;1.00096751921829;0.989744508716222;0.978521498214148;0.967298487712075;0.956075477210001;0.944852466707928;0.933629456205854;0.922406445703781;0.911248663691668;0.900090881679555;0.888933099667442;0.877775317655329;0.866617535643216;0.855459753631103;0.84430197161899;0.833117557915836;0.821933144212681;0.810748730509527;0.799564316806373;0.788379903103219;0.777195489400065;0.76601107569691;0.754839352587577;0.743667629478243;0.732495906368909;0.721324183259575;0.710152460150241;0.698980737040907;0.687809013931573;0.672095043177377;0.656381072423181;0.640667101668984;0.624953130914788;0.609239160160592;0.593525189406395;0.577811218652199;0.562097247898002;0.546383277143806;0.53066930638961;0.527949937956936;0.525230569524263;0.522511201091589;0.519791832658916;0.517072464226242;0.514353095793569;0.511633727360895;0.511598213034354;0.511562698707812;0.51152718438127;0.511491670054729;0.511456155728187;0.511420641401646;0.511385127075104;0.509689415595573;0.507993704116043;0.506297992636512;0.504602281156981;0.502906569677451;0.50121085819792;0.499515146718389;0.49919337305911;0.49887159939983;0.498549825740551;0.498228052081272;0.497906278421992;0.497584504762713;0.497262731103433;0.496705461840325;0.496148192577218;0.49559092331411;0.495033654051002;0.494476384787894;0.493919115524786;0.493361846261679;0.491204674258894;0.489047502256109;0.486890330253325;0.48473315825054;0.482575986247756;0.480418814244971;0.478261642242187;0.476018328445085;0.473775014647984;0.471531700850883;0.469288387053781;0.46704507325668;0.464801759459579;0.462558445662477;"4 GOR"
1.50219075994935;1.50219075994935;1.50219075994935;1.50130114540287;1.5004115308564;1.49952191630993;1.49863230176346;1.49774268721699;1.49685307267051;1.49596345812404;1.4958855049504;1.49580755177677;1.49572959860313;1.49565164542949;1.49557369225585;1.49549573908221;1.49541778590857;1.49503366698488;1.49464954806118;1.49426542913748;1.49388131021379;1.49349719129009;1.4931130723664;1.4927289534427;1.48349539881362;1.47426184418454;1.46502828955547;1.45579473492639;1.44656118029731;1.43732762566823;1.42809407103915;1.41845685019373;1.4088196293483;1.39918240850288;1.38954518765745;1.37990796681203;1.3702707459666;1.36063352512118;1.3510077242706;1.34138192342002;1.33175612256945;1.32213032171887;1.31250452086829;1.30287872001771;1.29325291916714;1.28362777751804;1.27400263586894;1.26437749421984;1.25475235257074;1.24512721092164;1.23550206927254;1.22587692762344;1.21624811478133;1.20661930193921;1.19699048909709;1.18736167625498;1.17773286341286;1.16810405057074;1.15847523772862;1.14484907933602;1.13122292094342;1.11759676255082;1.10397060415822;1.09034444576562;1.07671828737302;1.06309212898042;1.04946597058782;1.03583981219522;1.02221365380261;1.00846347923708;0.994713304671548;0.980963130106015;0.967212955540482;0.953462780974949;0.939712606409416;0.925962431843883;0.916282536473752;0.90660264110362;0.896922745733489;0.887242850363358;0.877562954993227;0.867883059623096;0.858203164252965;0.849512900944137;0.840822637635309;0.83213237432648;0.823442111017652;0.814751847708824;0.806061584399996;0.797371321091168;0.798022351224966;0.798673381358763;0.799324411492561;0.799975441626358;0.800626471760155;0.801277501893953;0.80192853202775;0.805033131376978;0.808137730726205;0.811242330075433;0.81434692942466;0.817451528773888;0.820556128123115;0.823660727472343;0.827775372096657;0.831890016720971;0.836004661345285;0.840119305969599;0.844233950593913;0.848348595218228;0.852463239842542;0.855413960112586;0.85836468038263;0.861315400652675;0.864266120922719;0.867216841192763;0.870167561462808;0.873118281732852;"5 LOD"
0.346496032856103;0.346496032856103;0.346496032856103;0.34663060671913;0.346765180582157;0.346899754445184;0.347034328308211;0.347168902171237;0.347303476034264;0.347438049897291;0.347413690538698;0.347389331180105;0.347364971821512;0.347340612462919;0.347316253104326;0.347291893745733;0.34726753438714;0.347159110485848;0.347050686584557;0.346942262683265;0.346833838781973;0.346725414880682;0.34661699097939;0.346508567078099;0.356551288521688;0.366594009965277;0.376636731408866;0.386679452852455;0.396722174296044;0.406764895739633;0.416807617183222;0.426781630722248;0.436755644261274;0.4467296578003;0.456703671339326;0.466677684878352;0.476651698417378;0.486625711956404;0.496581722493399;0.506537733030394;0.516493743567389;0.526449754104384;0.536405764641379;0.546361775178374;0.556317785715369;0.566280571099738;0.576243356484106;0.586206141868474;0.596168927252842;0.606131712637211;0.616094498021579;0.626057283405947;0.636017201509757;0.645977119613567;0.655937037717376;0.665896955821186;0.675856873924995;0.685816792028805;0.695776710132615;0.709592475005603;0.723408239878592;0.737224004751581;0.751039769624569;0.764855534497558;0.778671299370546;0.792487064243535;0.806302829116524;0.820118593989512;0.833934358862501;0.839398159228675;0.844861959594849;0.850325759961023;0.855789560327197;0.861253360693371;0.866717161059544;0.872180961425718;0.878013902096638;0.883846842767557;0.889679783438477;0.895512724109397;0.901345664780316;0.907178605451236;0.913011546122155;0.914595323192299;0.916179100262442;0.917762877332585;0.919346654402728;0.920930431472871;0.922514208543014;0.924097985613158;0.921158722204088;0.918219458795019;0.91528019538595;0.91234093197688;0.909401668567811;0.906462405158742;0.903523141749673;0.902249584778538;0.900976027807403;0.899702470836269;0.898428913865134;0.897155356893999;0.895881799922865;0.89460824295173;0.893204519965253;0.891800796978776;0.890397073992299;0.888993351005822;0.887589628019345;0.886185905032868;0.884782182046391;0.883663584458406;0.882544986870421;0.881426389282436;0.880307791694451;0.879189194106466;0.878070596518481;0.876951998930496;"6 KRA"
2.55273113293913;2.55273113293913;2.55273113293913;2.55320990725878;2.55368868157843;2.55416745589809;2.55464623021774;2.5551250045374;2.55560377885705;2.5560825531767;2.55589101002856;2.55569946688042;2.55550792373229;2.55531638058415;2.55512483743601;2.55493329428787;2.55474175113973;2.55598134968261;2.55722094822549;2.55846054676837;2.55970014531125;2.56093974385414;2.56217934239702;2.5634189409399;2.55232758011475;2.5412362192896;2.53014485846445;2.51905349763929;2.50796213681414;2.49687077598899;2.48577941516384;2.47587272225596;2.46596602934808;2.4560593364402;2.44615264353232;2.43624595062444;2.42633925771656;2.41643256480868;2.40652066829983;2.39660877179099;2.38669687528215;2.37678497877331;2.36687308226446;2.35696118575562;2.34704928924678;2.33713942124892;2.32722955325106;2.31731968525321;2.30740981725535;2.29749994925749;2.28759008125963;2.27768021326178;2.26777177506042;2.25786333685906;2.2479548986577;2.23804646045634;2.22813802225499;2.21822958405363;2.20832114585227;2.19518804374037;2.18205494162847;2.16892183951658;2.15578873740468;2.14265563529278;2.12952253318088;2.11638943106898;2.10325632895708;2.09012322684518;2.07699012473328;2.06270983803072;2.04842955132815;2.03414926462558;2.01986897792301;2.00558869122044;1.99130840451788;1.97702811781531;1.96760471231902;1.95818130682273;1.94875790132644;1.93933449583015;1.92991109033386;1.92048768483757;1.91106427934128;1.90310294569177;1.89514161204225;1.88718027839274;1.87921894474323;1.87125761109372;1.86329627744421;1.8553349437947;1.85187229852667;1.84840965325865;1.84494700799063;1.8414843627226;1.83802171745458;1.83455907218656;1.83109642691853;1.82736289310333;1.82362935928812;1.81989582547292;1.81616229165771;1.81242875784251;1.8086952240273;1.8049616902121;1.80107613060547;1.79719057099883;1.7933050113922;1.78941945178557;1.78553389217894;1.78164833257231;1.77776277296568;1.7726119144348;1.76746105590391;1.76231019737303;1.75715933884214;1.75200848031126;1.74685762178037;1.74170676324949;"7 WAR"
0.51743334609912;0.51743334609912;0.51743334609912;0.517174887884285;0.516916429669451;0.516657971454616;0.516399513239781;0.516141055024947;0.515882596810112;0.515624138595277;0.5158779655809;0.516131792566524;0.516385619552147;0.51663944653777;0.516893273523394;0.517147100509017;0.517400927494641;0.517477512653145;0.517554097811649;0.517630682970153;0.517707268128657;0.517783853287161;0.517860438445665;0.517937023604169;0.515435360688956;0.512933697773743;0.51043203485853;0.507930371943317;0.505428709028104;0.502927046112891;0.500425383197677;0.497779674103738;0.495133965009799;0.49248825591586;0.48984254682192;0.487196837727981;0.484551128634042;0.481905419540103;0.479262008853536;0.47661859816697;0.473975187480404;0.471331776793837;0.468688366107271;0.466044955420705;0.463401544734138;0.46075884444906;0.458116144163983;0.455473443878905;0.452830743593827;0.450188043308749;0.447545343023672;0.444902642738594;0.44226694378936;0.439631244840127;0.436995545890893;0.434359846941659;0.431724147992426;0.429088449043192;0.426452750093958;0.422700835919267;0.418948921744575;0.415197007569884;0.411445093395192;0.4076931792205;0.403941265045809;0.400189350871117;0.396437436696425;0.392685522521734;0.388933608347042;0.383532983637424;0.378132358927806;0.372731734218188;0.36733110950857;0.361930484798952;0.356529860089334;0.351129235379716;0.347303517302345;0.343477799224973;0.339652081147602;0.335826363070231;0.332000644992859;0.328174926915488;0.324349208838117;0.322945539224917;0.321541869611717;0.320138199998517;0.318734530385317;0.317330860772117;0.315927191158917;0.314523521545717;0.31501850711817;0.315513492690623;0.316008478263076;0.31650346383553;0.316998449407983;0.317493434980436;0.31798842055289;0.318310067730408;0.318631714907927;0.318953362085446;0.319275009262965;0.319596656440484;0.319918303618002;0.320239950795521;0.320756831102605;0.321273711409689;0.321790591716773;0.322307472023856;0.32282435233094;0.323341232638024;0.323858112945108;0.324889100227039;0.325920087508969;0.3269510747909;0.327982062072831;0.329013049354762;0.330044036636692;0.331075023918623;"8 OPO"
0.691796474747225;0.691796474747225;0.691796474747225;0.691450922062536;0.691105369377847;0.690759816693158;0.690414264008469;0.69006871132378;0.689723158639092;0.689377605954403;0.689324816490741;0.68927202702708;0.689219237563418;0.689166448099757;0.689113658636096;0.689060869172434;0.689008079708773;0.68882336732722;0.688638654945668;0.688453942564116;0.688269230182563;0.688084517801011;0.687899805419458;0.687715093037906;0.683632837500631;0.679550581963356;0.67546832642608;0.671386070888805;0.66730381535153;0.663221559814255;0.659139304276979;0.65485217518228;0.650565046087582;0.646277916992883;0.641990787898184;0.637703658803485;0.633416529708786;0.629129400614088;0.624851616648381;0.620573832682674;0.616296048716967;0.612018264751261;0.607740480785554;0.603462696819847;0.59918491285414;0.594909044340706;0.590633175827273;0.586357307313839;0.582081438800405;0.577805570286971;0.573529701773537;0.569253833260103;0.564974700709845;0.560695568159586;0.556416435609327;0.552137303059069;0.54785817050881;0.543579037958551;0.539299905408293;0.533245971787483;0.527192038166673;0.521138104545863;0.515084170925053;0.509030237304243;0.502976303683433;0.496922370062623;0.490868436441813;0.484814502821003;0.478760569200193;0.471967824714656;0.465175080229119;0.458382335743582;0.451589591258045;0.444796846772508;0.438004102286971;0.431211357801434;0.426570157609568;0.421928957417702;0.417287757225836;0.412646557033971;0.408005356842105;0.403364156650239;0.398722956458373;0.394327744309714;0.389932532161055;0.385537320012397;0.381142107863738;0.376746895715079;0.372351683566421;0.367956471417762;0.365187200417662;0.362417929417562;0.359648658417463;0.356879387417363;0.354110116417263;0.351340845417163;0.348571574417064;0.34736580935535;0.346160044293636;0.344954279231922;0.343748514170208;0.342542749108494;0.34133698404678;0.340131218985066;0.339071635311219;0.338012051637372;0.336952467963525;0.335892884289678;0.334833300615831;0.333773716941984;0.332714133268137;0.333061262589821;0.333408391911505;0.333755521233189;0.334102650554873;0.334449779876557;0.334796909198241;0.335144038519925;"9 RZE"
0.67339847355186;0.67339847355186;0.67339847355186;0.672198476271993;0.670998478992126;0.669798481712259;0.668598484432393;0.667398487152526;0.666198489872659;0.664998492592793;0.665874361654175;0.666750230715558;0.667626099776941;0.668501968838323;0.669377837899706;0.670253706961089;0.671129576022471;0.670795993389201;0.67046241075593;0.67012882812266;0.66979524548939;0.669461662856119;0.669128080222849;0.668794497589578;0.675757914458133;0.682721331326688;0.689684748195243;0.696648165063798;0.703611581932353;0.710574998800908;0.717538415669463;0.724344016413357;0.731149617157252;0.737955217901146;0.74476081864504;0.751566419388934;0.758372020132828;0.765177620876723;0.771986489930548;0.778795358984373;0.785604228038198;0.792413097092023;0.799221966145849;0.806030835199674;0.812839704253499;0.819632169475014;0.826424634696529;0.833217099918044;0.84000956513956;0.846802030361075;0.85359449558259;0.860386960804105;0.867186852672332;0.873986744540558;0.880786636408785;0.887586528277012;0.894386420145238;0.901186312013465;0.907986203881691;0.91735640502107;0.926726606160448;0.936096807299826;0.945467008439204;0.954837209578582;0.96420741071796;0.973577611857338;0.982947812996716;0.992318014136095;1.00168821527547;0.987445934720324;0.973203654165175;0.958961373610026;0.944719093054878;0.930476812499729;0.91623453194458;0.901992251389431;0.891743795629253;0.881495339869074;0.871246884108896;0.860998428348718;0.850749972588539;0.84050151682836;0.830253061068182;0.824832212810309;0.819411364552436;0.813990516294563;0.80856966803669;0.803148819778817;0.797727971520944;0.792307123263071;0.793133028460767;0.793958933658463;0.794784838856158;0.795610744053854;0.79643664925155;0.797262554449245;0.798088459646941;0.799181768022086;0.800275076397231;0.801368384772376;0.802461693147521;0.803555001522666;0.804648309897811;0.805741618272956;0.80594371561033;0.806145812947704;0.806347910285079;0.806550007622453;0.806752104959827;0.806954202297201;0.807156299634576;0.808354079786686;0.809551859938796;0.810749640090906;0.811947420243017;0.813145200395127;0.814342980547237;0.815540760699348;"10 BIA"
