"2020-03-13";"2020-03-14";"2020-03-15";"2020-03-16";"2020-03-17";"2020-03-18";"2020-03-19";"2020-03-20";"2020-03-21";"2020-03-22";"2020-03-23";"2020-03-24";"2020-03-25";"2020-03-26";"2020-03-27";"2020-03-28";"2020-03-29";"2020-03-30";"2020-03-31";"2020-04-01";"2020-04-02";"2020-04-03";"2020-04-04";"2020-04-05";"2020-04-06";"2020-04-07";"2020-04-08";"2020-04-09";"2020-04-10";"2020-04-11";"2020-04-12";"2020-04-13";"2020-04-14";"2020-04-15";"2020-04-16";"2020-04-17";"2020-04-18";"2020-04-19";"2020-04-20";"2020-04-21";"2020-04-22";"2020-04-23";"2020-04-24";"2020-04-25";"2020-04-26";"2020-04-27";"2020-04-28";"2020-04-29";"2020-04-30";"2020-05-01";"2020-05-02";"2020-05-03";"2020-05-04";"2020-05-05";"2020-05-06";"2020-05-07";"2020-05-08";"2020-05-09";"2020-05-10";"2020-05-11";"2020-05-12";"2020-05-13";"2020-05-14";"2020-05-15";"2020-05-16";"2020-05-17";"2020-05-18";"2020-05-19";"2020-05-20";"2020-05-21";"2020-05-22";"2020-05-23";"2020-05-24";"2020-05-25";"2020-05-26";"2020-05-27";"2020-05-28";"2020-05-29";"2020-05-30";"2020-05-31";"2020-06-01";"2020-06-02";"2020-06-03";"2020-06-04";"2020-06-05";"2020-06-06";"2020-06-07";"2020-06-08";"2020-06-09";"2020-06-10";"2020-06-11";"2020-06-12";"2020-06-13";"2020-06-14";"2020-06-15";"2020-06-16";"2020-06-17";"2020-06-18";"2020-06-19";"2020-06-20";"2020-06-21";"2020-06-22";"2020-06-23";"2020-06-24";"2020-06-25";"2020-06-26";"2020-06-27";"2020-06-28";"2020-06-29"
0.653400653400653;0.589051555626331;0.608852606981976;0.466445070299176;0.442024964907599;0.504650798877592;0.470445486747241;0.514285368832142;0.569173923871361;0.561200402277976;0.517242818070289;0.467907766004142;0.487213959997599;0.514243283753839;0.4996457941446;0.531340626178743;0.552342750949296;0.55282764689135;0.585433392771855;0.543620436844848;0.604907009023361;0.586860956509898;0.618305648919692;0.607920101489645;0.627113155296974;0.637813582187698;0.669461993990171;0.68032845445459;0.647813044971193;0.66726402753084;0.663357595437352;0.677471754718608;0.689963603382991;0.687290804791576;0.668089480809472;0.647123706972777;0.635331193891117;0.61149818891907;0.612361826048821;0.60611743045392;0.611215365979298;0.596372065927576;0.606552848337387;0.606705532298892;0.595879122906445;0.579809700326437;0.575263126674827;0.572072622829852;0.569550450297707;0.573349774739843;0.570558324734088;0.575093413383782;0.561449821079415;0.562549366499847;0.568114162112383;0.568215957965369;0.566936634450654;0.567286451216061;0.550963864225837;0.556071409505729;0.569504231518933;0.57164105419356;0.581889578233071;0.594220267331508;0.60041874576036;0.611267148397488;0.609773648270157;0.616707393477249;0.629671991906507;0.640441146066083;0.639075328689747;0.642940653889322;0.652102739804054;0.655773523461469;0.666395143061179;0.668891371891325;0.676074197718797;0.680505118928566;0.687577318598636;0.692052142580927;0.695047151367618;0.700508229762232;0.70728981769201;0.715747964796777;0.721763246952035;0.733760257093093;0.748906896960937;0.762442039735369;0.768748319085208;0.774222935451494;0.779796711063485;0.78833048004235;0.793957952155699;0.802608248982728;0.811789644840662;0.819277970933571;0.822000605827563;0.826533992669596;0.83173894347111;0.835754207912099;0.843017758106979;0.849274310254148;0.851124749250277;0.852350605920815;0.85507083006347;0.853973116833342;0.857220058685515;0.858545100966028;0.860743825488269
Inf;Inf;Inf;Inf;0.929185880770995;1.1178737071225;1.01025307262385;0.95092054740573;0.933477011919314;1.1045424269369;1.11877323588749;1.284933590463;1.2214010366705;1.23592307000348;1.32073228303875;1.38959250164963;1.24386881761415;0.896333335259318;0.955161987645211;0.955260151992108;0.589674044997491;0.534342266313847;0.508931298545095;0.534980206166181;0.566126654903483;0.577156832221093;0.590554715280132;0.625732656445758;0.645308546224451;0.638095879037415;0.624098813574762;0.631436351711853;0.642737256107444;0.663394571512717;0.676256875052841;0.677360000716388;0.687217752632845;0.713366895588532;0.710703347469735;0.701902007860786;0.701832182750515;0.712894711645826;0.721564660779268;0.742142211151044;0.758430795215116;0.769007380454244;0.736103765308918;0.734629414067656;0.742390218968995;0.747207542599926;0.756879027028216;0.770480276663395;0.787866401032233;0.804694214758128;0.82182294159442;0.831087912912299;0.842209215618851;0.85608384334428;0.871655433637893;0.88475755999374;0.940733488574717;0.985012534469662;1.03371843221368;1.07918121476412;1.11944563344896;1.16424390065883;1.21527387853564;1.26129780055094;1.31395535115388;1.35839971114102;1.40828413639115;1.44976967771376;1.49782205559128;1.54514828599395;1.60397133538174;1.65784262076206;1.7118652371412;1.7653047113475;1.82599235663975;1.87220001900573;1.93181362172321;1.93927371985616;1.95097533309236;1.95803931642752;1.97136721302956;2.00747544543776;2.04312757164167;2.07679442985141;2.09585220183923;2.09876729206722;2.11069674173422;2.12360423258227;2.1339808112817;2.11199286278749;2.13207361688174;2.1542461991317;2.17638238787614;2.15672789361163;2.16752536943674;2.16850839152288;2.17617789474686;2.192706367292;2.2166859715839;2.23663060697475;2.23295525108462;2.25579235911119;2.26391484494776;2.27073571022006;2.29093505428784
0.614196614196614;0.442989086131746;0.471371037228255;0.63342447043343;0.698942104869052;0.841143566160796;0.920093050541017;0.98446883922418;1.12228607342521;1.05555491689942;1.01347270447188;1.08393423451528;1.13806096377211;1.07205617340296;1.15699547482213;1.21574494618255;1.13792305563582;1.14938664433362;1.10919162917406;1.20876434607875;1.22014306267439;1.33032045664803;1.35631402952637;1.44449978320014;1.48342782940616;1.52543343208701;1.56104638430925;1.6195169367094;1.58587394004484;1.65793276422834;1.6616339634345;1.6707504717659;1.68723499941017;1.59968659871043;1.6012078049993;1.61481643150077;1.65497554535569;1.65437912469634;1.6795593090814;1.63856655363153;1.6421570853171;1.66410771732065;1.68087614747148;1.70593887214195;1.7190564349006;1.73702484059214;1.75364425019134;1.78426696278256;1.80633452760299;1.79765691805913;1.80244851822969;1.78841627508027;1.80643623975534;1.82551654014007;1.82162703129694;1.83016059093425;1.83252256877077;1.83208654950195;1.83765166641782;1.83099841142517;1.86678586230124;1.88528058842918;1.91297533302703;1.9437959872396;1.96184250618828;1.97806407951663;1.97349677319935;2.00417428389603;2.03364716200734;2.03582651487581;2.05931055846512;2.07544244475412;2.03826797728492;2.00557152350633;2.0289332816792;1.9652057965;1.92656074603095;1.94676403642441;1.97776697253557;1.96396240942032;1.98330409296019;1.99993272204228;1.98907357743372;2.01139827666555;2.03363556923865;2.06463919863082;2.08289558896194;2.12279991912059;2.13000123563738;2.14009122592644;2.15175921362439;2.1644317907658;2.16521289553715;2.13321189384759;2.1502355276294;2.14290319269622;2.13510433325075;2.13220144216704;2.09996573163305;2.10140929777437;2.08200967948368;2.08267359640619;2.09109454184113;2.09881902183838;2.10329128760385;2.113991476824;2.103296609776;2.08561859286794;2.07459123374558
1.87525987525988;2.89807786292969;1.74733970495514;2.48600864555379;3.35250118985474;2.68952985975729;1.1143043665442;1.33524772187763;1.68501262600523;1.63105712012702;1.32490794139519;1.21441110269617;1.29334138179013;1.1518292490583;1.26782844242387;1.39063308353401;1.56492882408855;1.56707002004614;1.49498206329542;1.46101798753733;1.63279525936976;1.78083090313608;1.68566246617416;1.78907994969726;1.81064541393545;1.9661263839768;1.95975338598778;1.98400165258669;1.95233357850133;2.00446304833459;2.02570093698378;2.07855040593357;2.10482649413366;2.18774710997149;2.19517519517079;2.28858294672694;2.35649878787741;2.46209113550302;2.47857294784618;2.45204649263765;2.46568440716743;2.51297922999852;2.56715323103264;2.61873324681938;2.59803105106938;2.62213549122111;2.65107656025841;2.7006472947382;2.72157761590393;2.72550437432488;2.71811493164068;2.68680457637879;2.6228264100221;2.63267016290719;2.62186391254349;2.55014241555575;2.53880867034176;2.51557780365611;2.49916076940127;2.47736649483176;2.54861884494554;2.58385800156433;2.63189551823213;2.67780725737147;2.69943548577394;2.72524884462051;2.76292988242989;2.81877414542762;2.88748485805368;2.85334098577878;2.8603543214148;2.84451168161847;2.78101557620924;2.69456280175472;2.6665630418015;2.7057351445596;2.69046919693201;2.69671736040093;2.68876771111497;2.70459792577109;2.69208522671233;2.67134203673114;2.65727102365089;2.69437063540232;2.68747069585456;2.74658718106872;2.76098738208515;2.82139897102937;2.79321925395547;2.81862179941957;2.85174332844116;2.86429581862409;2.88292847018594;2.89478190492483;2.90842397270436;2.9352559520688;2.82275237273937;2.83802641719448;2.85751852293592;2.81255643810844;2.80783856155896;2.8016405789151;2.81441153259017;2.82607858542829;2.81832947309481;2.80977854921771;2.78512043292679;2.78807578004115;2.79479403888287
1.27609147609148;0.65734620193614;0.62576911314624;0.545652732131467;0.543100317935407;0.653527336012322;0.710731459633079;0.717158160736093;0.566940821686902;0.575887271297039;0.649848713128409;0.672779836020605;0.703079277324564;0.744434013147427;0.796406924318949;0.86175737011508;0.932654650732864;0.962211365106984;1.04435375761144;1.07947377012671;1.15869322318234;1.25816383461247;1.2829545377781;1.14500805559038;1.17305768316363;1.21551395438334;1.15992750796613;1.14234838919202;1.1305322361376;1.12752669046458;1.09330090200588;1.0827259571342;1.08495217391621;1.12398593362723;1.12736867091622;1.14896819947913;1.12866340586436;1.15037225901545;1.1415134212116;1.1423183570636;1.06275343663331;1.06789697450886;1.05499731358562;1.05373381316575;1.0535331978015;1.0287959169844;1.03153741788625;1.02250591762678;1.01874920839386;1.00920204687917;0.983481046038808;0.954101920167278;0.947006316644722;0.95988434954541;0.944681867723427;0.920229654285934;0.91783423384305;0.91021354171254;0.908848074761066;0.907692431817712;0.915959985233436;0.912349296899413;0.915944597477297;0.91764476670598;0.911501344731794;0.907330188234073;0.903220823661174;0.907554216809374;0.908357086639942;0.91275120316193;0.898253630921174;0.896363497351334;0.886370653131935;0.880716911826478;0.875512734350529;0.864726941616409;0.8417720788354;0.828095785196539;0.814908362461857;0.79798799253367;0.773599615308515;0.777925182808108;0.762428634385219;0.725598179751385;0.717769361588834;0.710568845638485;0.68388401290024;0.674071123676018;0.672162841835109;0.66973041985695;0.658825527856158;0.644330121240478;0.646496670266758;0.646702274377353;0.638557371934097;0.634670903871378;0.632607791015581;0.624075435239725;0.619723488904033;0.618982449346285;0.618579125849212;0.616886474011339;0.616224280802501;0.615639146135757;0.616188353833239;0.61947692134859;0.617487309556402;0.617996936997118;0.620386465542875
2.01247401247401;3.10996905069958;3.74999384234395;2.667491485548;1.4388202153881;1.44278348826936;1.53702268893762;0.920842768534016;1.01685448368728;0.8020615757148;0.689243747562017;0.558462532068074;0.570009513741497;0.537419510844751;0.453540898126668;0.457084246570731;0.398947746493746;0.390006046262177;0.408115196381686;0.425137903041927;0.45694339286639;0.472050533947016;0.440830850081431;0.480599812295705;0.495524786562288;0.523543738236932;0.534080758249018;0.538407694921045;0.561231061658923;0.569784510006046;0.587334387088047;0.605431799547397;0.619475456724684;0.636075616450267;0.658792309394892;0.683615644020761;0.686939514699922;0.721950627103726;0.721923709514774;0.724579328602408;0.732273387294741;0.737356560893624;0.754927000198843;0.770459689387936;0.797700979619896;0.810245770424127;0.83360420995256;0.851466546314682;0.86391671303562;0.876352475050494;0.891661338130936;0.920779398907142;0.928347813576779;0.952666127287841;0.979342330734393;1.00756836914592;1.0344395711877;1.06171861631148;1.09950202894769;1.11552151123934;1.15783091143075;1.17664210180583;1.18628182664736;1.21124761861143;1.2275958801976;1.24934494581352;1.27572378367089;1.29318311946723;1.33127961594225;1.34988817444853;1.38846629758764;1.41367774175346;1.4412167665214;1.47371788887649;1.50267764409188;1.52989578904499;1.54477496451024;1.55823381403794;1.56803569672011;1.57238408276532;1.59114918513681;1.58867931379042;1.58217379697242;1.57388702146752;1.55859279373555;1.56245161669005;1.55439160686415;1.55008335522096;1.52355359730547;1.51580787672858;1.52373616731364;1.52826839273235;1.5309072823083;1.532063813205;1.54129707639203;1.54766172947502;1.54784549250201;1.5486887263248;1.55091254837414;1.54125286866749;1.53854737036294;1.54459332459173;1.55505930615777;1.56210695284724;1.56348106226947;1.55876653859918;1.56220917019613;1.55266004606051;1.54727376923021
2.16424116424116;2.29933392071573;2.01637702206276;1.80312885343898;2.23950796844264;1.55155099745038;1.5521008814154;1.42522398345968;1.5166128919309;1.55148479488827;1.54113542756485;1.5317660889076;1.51036061972922;1.5146063341611;1.57778730289603;1.39964257202192;1.44689355490689;1.50516773954023;1.50883569845453;1.47580762620196;1.37575801875086;1.46783055531988;1.56748896428974;1.47544830877545;1.43550870870436;1.34146713497678;1.36131652886952;1.34001637528785;1.35241318721899;1.32463201981204;1.35606150275346;1.38312968715487;1.4081139235863;1.41281630261306;1.42340127987628;1.46783675329599;1.48346469497312;1.52038835249474;1.53486855308283;1.5483707793003;1.56143133608107;1.55685906868282;1.57752011047728;1.55812277414009;1.56760364976453;1.58038293550064;1.60528647441186;1.62914535271052;1.64366304806127;1.66529827805314;1.67245366041421;1.68094245618142;1.67889956213237;1.66620662967454;1.66521478459322;1.66662670523181;1.68018734434679;1.67982169569975;1.69024116053278;1.70389740313761;1.73682939811885;1.72658122797777;1.74220105242585;1.75244849966864;1.75197725479377;1.75293860521945;1.75431684572218;1.75968670608544;1.76962373192095;1.77072737276892;1.78724108034201;1.78271191268966;1.79339045496995;1.77672568044134;1.76471058979099;1.76960327152354;1.75615986281388;1.7575089648237;1.75537863298595;1.74690713655792;1.74433217235475;1.74270500218068;1.74689262939586;1.74544107899366;1.74032786020429;1.75468724939075;1.77350343968587;1.77617410229179;1.76296778453268;1.74067355408585;1.73672487476664;1.72809370879858;1.72424319697099;1.72212276075093;1.71961589403475;1.72527838747893;1.72825706055804;1.72469633843693;1.70894769849866;1.70292968480148;1.70174656448442;1.70186445696106;1.69842681505346;1.69830101629518;1.69824352832699;1.69215231701495;1.68915320303211;1.68321463148861;1.68132940081235
0.846153846153846;0.436112015712291;0.526158541665089;0.449380621675591;0.433085538726968;0.456248437985171;0.504334231763591;0.604640477831381;0.763417984011887;0.625607050409309;0.534121752433165;0.578610239725387;0.613865841064194;0.627839432177059;0.661548685134273;0.698889331327062;0.564803061656487;0.49161277481735;0.422621105367148;0.43339212340537;0.478106038538174;0.472679373762742;0.504112330399044;0.542744941010414;0.54013844935802;0.556808948127389;0.548065674860767;0.54147589065592;0.552942713745049;0.533217048777856;0.527118089530474;0.480548688850523;0.411602034576465;0.405199632193116;0.399752857953851;0.380045376961623;0.36948813218585;0.381979607147739;0.370803630129836;0.371174953256816;0.350152255678122;0.353316014550427;0.348166383706404;0.351137847876201;0.348826376799245;0.345738604792727;0.348148057263759;0.347005925139255;0.34952131679473;0.349963950734476;0.346184863247896;0.338755463713153;0.333110823662995;0.335802175288953;0.332350682023883;0.329465902811462;0.322525191336645;0.323381393280642;0.319348793374191;0.319556213861019;0.3238850703907;0.322817610402396;0.320689012033502;0.312791023957408;0.307636528361296;0.302463753692446;0.299741896883959;0.300305391829805;0.297282203062687;0.295814611447823;0.294277154471595;0.293293719950497;0.293420673065099;0.292177729167695;0.29538734420891;0.294995096256434;0.292543724168346;0.291289120388915;0.290150196900791;0.291096398405703;0.29036142313348;0.287475595205201;0.283278335301789;0.284541661886589;0.285800048824924;0.28499703635576;0.288544687752761;0.291895402112601;0.292517581655077;0.290741450838061;0.293625411806186;0.294361948970208;0.292367743780041;0.294575861768836;0.295862255055447;0.297420327761154;0.30029460545722;0.301530641800581;0.301775764403815;0.303778499044871;0.302197435003166;0.305481360771608;0.307494909617911;0.307978024258951;0.303632427213708;0.30617281912865;0.302924474216612;0.299426278776038;0.299967990380228
0.423076923076923;0.560396644476589;0.591255588541943;0.611747544897097;0.824922072337648;0.779921051457923;0.798275595028342;0.855816315426748;0.820877969603174;0.837297815175639;0.9564091425356;0.933008934541066;0.936522680093071;0.882719058019753;0.872418090112144;0.878855240135744;0.927877451977736;0.967104562433592;0.910420723794415;0.913567033065476;0.981392970974122;0.994676477186056;0.97382710319253;0.998752304514341;1.01953292728505;1.03317146967188;1.02841809650591;1.01518732373731;0.999767599894796;1.00686421997379;1.04526570986371;1.05933884997699;1.0506317058517;1.05767095361169;1.08121458131038;1.11143218658778;1.11593451025416;1.15546471444321;1.17179579223554;1.17765076310138;1.18014524350342;1.19803970822659;1.19396361795599;1.13596830602642;1.15454122973932;1.16285079835656;1.15190511579736;1.17184932300652;1.18681635084059;1.16987824466595;1.16673312867656;1.15054987459771;1.12167692740638;1.13143752856315;1.14227136233386;1.14565739242322;1.15122603570044;1.15829572709265;1.16607978223558;1.17527779700561;1.19806506867173;1.20334721022946;1.20759653191486;1.21678747428631;1.21127126741274;1.21054561229644;1.2146721184411;1.22597017148225;1.24227673494893;1.25041704592993;1.26236612639083;1.26357484006407;1.26738874476303;1.27287384356484;1.28462598528776;1.29327103353572;1.29188851789702;1.28901090053531;1.29703660400491;1.27709891031343;1.28218171549006;1.28495661370596;1.28714300212913;1.29597691684714;1.30457464662858;1.32037761445845;1.33217706550807;1.33440563903171;1.31289625786047;1.30568006539533;1.31153518218264;1.29926226090243;1.26660799285668;1.22262638386959;1.19809220207068;1.17822110647375;1.14919405049942;1.12998898112912;1.11122356196125;1.10402111445728;1.08501653980777;1.07590239317773;1.07164157471015;1.05979714457459;1.04854925347407;1.03408009285946;1.01473517619339;0.999246744696863;0.988868694624924
Inf;Inf;Inf;Inf;4.93229400741461;5.94324908590932;7.3968735209259;2.95841948081783;2.23973158953269;2.20787521874723;2.23570823105257;2.68929209255264;2.19551021905805;1.9615702747961;1.70590363189119;1.32933780245338;1.41785770645246;1.22962117493525;1.39691246427746;1.19440071450669;1.10848540627831;1.0249268515678;1.00109040341979;1.02987136761173;0.933630069225978;0.888445459637137;0.820482244996737;0.786495651169048;0.753478042614585;0.786423643636044;0.731746545329672;0.715351796027704;0.696752344727882;0.731258817838469;0.716090998388034;0.728739858510733;0.706129891291859;0.742262641368087;0.759008138875571;0.774475102873183;0.79848117916925;0.817488234975333;0.846599050384013;0.848773952610219;0.874357595289273;0.893004737089021;0.918887615656045;0.958079149418735;0.967308088778491;0.991865959964853;1.01732532244951;1.04937150034959;1.08421479439529;1.12384239893637;1.15642457915766;1.18868101678355;1.22098510433272;1.25560356493255;1.29214426842415;1.33125787210276;1.35350324627735;1.35942798979305;1.36798522755832;1.37478931731064;1.37217875188271;1.36777384435797;1.36885819813504;1.34953093124831;1.34301357155508;1.35457016838336;1.35026891746358;1.34444437899998;1.33823179507274;1.32721359463122;1.32364982970728;1.31127603847928;1.31402633343804;1.31539212730202;1.31819718446511;1.31852772549197;1.30724492239209;1.30711472911951;1.29613587669561;1.28387624933576;1.28261908307761;1.30247396200657;1.27863461477605;1.29382522076698;1.2780838145543;1.26706366217072;1.26445660280885;1.24518836445809;1.24659700934632;1.21658708279295;1.20880075652313;1.21195620856531;1.1982228220746;1.1864709273301;1.17526912593035;1.16126136233127;1.14792869632399;1.12212857385994;1.11882581924388;1.1108352962738;1.10179977701476;1.09145204818134;1.09086637229278;1.07300593724146;1.06003945293819
