"regions";"2020-03-13";"2020-03-14";"2020-03-15";"2020-03-16";"2020-03-17";"2020-03-18";"2020-03-19";"2020-03-20";"2020-03-21";"2020-03-22";"2020-03-23";"2020-03-24";"2020-03-25";"2020-03-26";"2020-03-27";"2020-03-28";"2020-03-29";"2020-03-30";"2020-03-31";"2020-04-01";"2020-04-02";"2020-04-03";"2020-04-04";"2020-04-05";"2020-04-06";"2020-04-07";"2020-04-08";"2020-04-09";"2020-04-10";"2020-04-11";"2020-04-12";"2020-04-13";"2020-04-14";"2020-04-15";"2020-04-16";"2020-04-17";"2020-04-18";"2020-04-19";"2020-04-20";"2020-04-21";"2020-04-22";"2020-04-23";"2020-04-24";"2020-04-25";"2020-04-26";"2020-04-27";"2020-04-28";"2020-04-29";"2020-04-30";"2020-05-01";"2020-05-02";"2020-05-03";"2020-05-04";"2020-05-05";"2020-05-06";"2020-05-07";"2020-05-08";"2020-05-09";"2020-05-10";"2020-05-11";"2020-05-12";"2020-05-13";"2020-05-14";"2020-05-15";"2020-05-16";"2020-05-17";"2020-05-18";"2020-05-19";"2020-05-20";"2020-05-21";"2020-05-22";"2020-05-23";"2020-05-24";"2020-05-25";"2020-05-26";"2020-05-27";"2020-05-28";"2020-05-29";"2020-05-30";"2020-05-31";"2020-06-01";"2020-06-02";"2020-06-03";"2020-06-04";"2020-06-05";"2020-06-06";"2020-06-07";"2020-06-08";"2020-06-09";"2020-06-10";"2020-06-11";"2020-06-12";"2020-06-13";"2020-06-14";"2020-06-15";"2020-06-16";"2020-06-17";"2020-06-18";"2020-06-19";"2020-06-20";"2020-06-21";"2020-06-22";"2020-06-23";"2020-06-24";"2020-06-25";"2020-06-26";"2020-06-27";"2020-06-28";"2020-06-29"
"1 WRO";0.848823529411765;2.00416337802603;1.37428120415738;3.32998360744508;2.6021140682586;0.60124506707142;2.71866888571841;1.03070244672455;1.04027919633509;1.91523371617328;2.7628097062658;3.13630398111923;1.54133918634801;1.27536227629058;2.40969316596932;1.21913168965012;1.29041779058155;1.79688384761181;0.902950229084763;3.09099714473496;0.442093843580412;2.04855350001754;0.414273331371223;1.85462751032612;0.928820499454895;1.29502828024688;0.485577610271211;1.13235766047652;2.62358157283415;0.828795809965541;1.68141027071789;0.667024830557921;0.7550267851958;1.55956828257235;2.48457359282382;2.4040632254386;2.23044390777449;2.67242866004992;1.55945871262606;2.2544739020391;1.20138402756025;2.87588418207498;0.873227071161609;1.63268630464929;2.64957561954924;3.60448021198336;2.24374295393227;2.02319906637528;2.07434605373834;1.07915304170725;2.14475740868662;1.13843398588318;3.60959330417768;1.64154532377347;0.931973984065958;1.72229359604762;1.91908438885047;1.67935590851824;4.16296717631307;0.967406225688597;0.830116120015538;1.95902463833356;0.86683498426474;0.565229128539289;1.11022629824928;0.308815074077241;2.34570599660709;1.12082091235664;0.555799379805876;0.644734077812597;2.03466853860041;1.44490453452105;0.710867378910299;1.45832845232042;0.484316391179536;1.37477318963736;0.682589150544766;1.03984918188193;0.798549537541978;0.786992511892474;1.25316618834241;0.503682514614884;0.451628283424074;0.401225097060685;0.726379639588678;0.455816856667929;0.182367163769524;0.34959103770428;0.393412373126664;0.139784893922394;0.36673865910688;0.0350855316221211;0.510715033017645;0;0;0.35883823694721;0.945001186722396;0.482403480869009;0.490954387962333;0.559506950044267;0.0855599357357635;0.179866145754051;0.445260056476254;0.508497827707445;0.275513629029574;0.852820841309387;0.254898412978184;0.136699092199875;0.16580626815024
"2 BYD";0;0;0;0;4.16370129925586;0;1.38109643494798;1.36173096976017;1.14525484336349;0;0.829435564592218;0.209224597219681;1.0603083586087;0.748620374606527;0.378851003179476;0.511157523709052;1.42034055377052;4.12068677816455;0.496996506553777;1.04704039111556;5.92192542491862;3.05590901523486;3.25799951051497;1.13811045293701;0.40903170500207;1.38915269514338;1.15821464364889;0.257906163627402;0.837118367925197;1.82473749661447;2.30125168387355;1.10148614783303;0.831226929086695;0.586296480348727;0.795773261340269;1.43075678282601;0.964777215527527;0.495579120547894;1.56099360619975;2.05858890703233;1.42464061614833;0.745127647095079;0.919770940018815;0.250875889773578;0.370522745691016;0.559099563605343;3.53017033114649;1.43518056570755;0.743862870896615;0.839041047232497;0.472485881620585;0.300962637526928;0;0.314488086651674;0;0.527047252211547;0.469828424882138;0.112131956778523;0.185315291932689;0.290692485692811;0;0;0.0717234901290554;0.214939646916904;0.116262271387133;0;0;0.0684079520186978;0.0546093212880583;0.187566483908232;0.156385856885089;0.1573093575041;0.0663915403673537;0.0691075429269364;0;0.0570938379167432;0;0;0;0;0;0.0894781561833852;0.0726223685365172;0.235959776487214;0.118153420304493;0;0;0.036162990276385;0.0543616025011389;0.232215845519755;0.122075676933945;0.117008149502294;0.2007558309073;0.709421428466887;0;0.0547730853822742;0.132385584298133;0.81195043066852;0.190927599918675;0.363089319331776;0.216808253114648;0;0;0.0773782652947081;0.611695110732901;0;0.350015028852334;0.336104722902088;0
"3 LUB";0.903003754693367;3.41117006810796;1.46185398726232;0.295166702097691;1.00641772032456;0;0.667229301555183;0.657663253315427;0.41483392474896;1.25324375586982;1.20174404030285;0.606276397371959;0.614495493295355;1.26541668981642;0.365932436725617;0.559068130525753;1.25093641499313;0.730639507779597;1.1088580613084;0.0653252550448844;0.733730447746866;0.257660839509217;0.464699308591311;0.309076529625507;0.369768329852122;0.418400648458021;0.373447703754831;0.226839127462082;0.756448855720644;0.127430873559708;0.485646439616232;0.398945547406587;0.324957112251372;1.15458775424748;0.497356411363661;0.440491829613301;0.148413650977703;0.5281624237931;0.17883225106764;0.978705189126707;0.414471103940208;0.218505913403687;0.296600986434842;0.199353366408095;0.278273269800652;0.135470910183401;0.184810301872115;0.13956049934623;0.0659971678231488;0.43793153909968;0.149749762633305;0.450573737897639;0;0.103417569234064;0.273523003172169;0.071109687705952;0.192648698712673;0.155288192602125;0.130038836159928;0.275675774272802;0.164273667427038;0.142394757177187;0.112008800789734;0.057632934338917;0;0.0856583664484137;0.46000156215647;0;0.100270412779874;0.352349851976359;0.15023414036744;0.0772596062440555;0.866602626564074;0.850923062369472;0.164076018492692;1.3385766387679;1.10570272776562;0.073195801496355;0;0.782218804525178;0.129061087583803;0;0.673665457427934;0.0682064230182138;0.0681114389133364;0.128595083904472;0.257992327963362;0.0413328334452885;0.248456687709411;0.0884169792984448;0.139399064009659;0.133570781541684;0.343651633011279;0.876774680829553;0.0640976935103886;0.561642754696907;0.552495665152517;0.503581942029733;1.08438903100199;0.412024663443375;0.901196148692361;0.430666252663715;0.339483009177144;0.35071863361447;0.433328797537474;0.266938159135891;0.793895715339472;1.27093024007722;0.920326158657486
"4 GOR";0;0;1.67601721649575;0;0;0.733296272977687;3.06076878250156;0;0;0.718884537825996;1.53209988477407;1.15958098285144;0.470189812675198;1.45259139431462;0.210060790273556;0.286343580305339;0;0.56566849616419;0.861886236578274;0.764699805987259;0.0958249873253588;0.173780499690081;0.944301742861127;0.245318184274389;0.379029336283459;0;0.450713163354136;0.330078664446861;0.542171327901343;0.208027709213972;0.265576095514845;0;0.161567613236471;0;0.277685308478143;0;0;0;0.153202116195769;0.36148752241879;0.154025485203823;0;0;0;0.297142753415326;0;0;0;0;0;0;0.182091342977403;0.379075487984573;0;0;0.422688741117227;0;0;0;0;0;0;0;0;0;0;0;0;0;0.551751648085687;0.312217287033718;0.479437897219186;0.823468526764936;1.08978292857564;0.504991864506589;0;0.426533940364522;0.22619292937744;0.363347205258066;0;0.400470200607486;0.645240545160438;0.521832149399638;0;0.421469077785855;0;0.265685450086813;0;0.573898111844931;0;0;0.204197254438318;0.174692490433518;0.205203784440412;0.194541258721366;0;1.0751497199096;0;0;0.764662049419726;0.254385335540828;0.268482019719643;0;0;0.275102129560768;0.284176264220897;0.510214721656838;0;0
"5 LOD";1.82542694497154;2.87350696379682;1.97050746171736;2.38747000028235;1.86571586990647;0;0.899767056819648;1.33043921213493;3.17042930882555;1.58467029427414;0.450253941971015;1.22666488145394;1.03611675911468;0.853492138442959;0.617053571428571;0.586483223553408;0.374869797599409;0.656736319461379;0.249128979679024;0.572286341723488;0.411967093803972;0.297547360188851;0.491812812343994;1.54931208184538;0.497859064865118;0.460811896309588;1.31930151422164;0.976686032275017;0.927790750092438;0.828340511510304;1.34225571965526;0.983190649085834;0.698753557231511;0.155131041553997;0.668084882551847;0.457107715355805;1.09592621835253;0.472617347851947;0.879908688604384;0.609596821425388;2.77941301505343;0.585953979517584;1.06020839819987;0.768057596418364;0.708333853675831;1.58761646150478;0.577392361725304;0.996331456534276;0.794845700002644;1.05454231597995;1.70208021028545;1.8497210886532;0.840499069541038;0.103574017039763;1.23211932187457;1.80240335627779;0.599364925358509;0.827789418025969;0.519616173774457;0.458730367751233;0.358774439131508;0.531437253848844;0.268668432939339;0.319180696337059;0.471400850047271;0.363245633096609;0.516371695784893;0.264567306367202;0.579822687078675;0.256228807967439;1.35570554262112;0.45505419247309;1.13598482883317;0.793158307239268;0.904611458732313;1.29149832875894;2.43016553961016;1.69300038434431;1.59794735908252;2.62979578312948;2.9110103950104;0.657318775133136;3.58306599024054;6.00621470336571;2.51145696784423;2.08042646260651;3.99677110061655;2.48051207666413;2.16247889115692;2.58025253347398;3.87874221038943;4.54839642998348;1.59184268422657;1.96127347443119;3.46331842785165;2.84772394982562;2.35275471970195;4.58166197319913;3.29662865803233;2.6100239500305;2.5220101504241;2.94365544636531;2.41199004886119;2.42442011488904;2.08478941180627;1.2564660409566;2.74088492612065;2.3234348049654;1.50682344319793
"6 KRA";0;0;0;0.630814499993286;1.6133436621084;0.683478234349608;0.475496468948549;3.28115577889447;0.59138388136988;2.68016811805227;2.57026851276135;3.45816702520732;1.53360013402006;2.51382833130361;4.69763226464257;2.43850290302916;5.27279937550519;3.76203034106953;2.07191759136721;2.00931120278431;1.50065477785514;2.00181494655263;5.03330583820894;1.04354816451569;1.8042991290251;1.26179834780643;1.91497810965246;2.19668144424513;1.23237358305611;1.88829511674526;1.34401993982632;1.18790211591653;1.45369004801263;1.34160677259362;0.912407367162261;0.966556781770134;1.88465414498663;0.615519711744193;2.09620224796798;2.03481054523322;1.62159894524777;1.73048394845412;1.05093212091448;1.1285178630137;0.461485398690582;1.21902893675666;0.595647888221097;0.958815594396865;1.16300333174149;1.14922821937447;1.2489284611917;0.49531383885167;1.58014596427389;0.784731994707943;0.574820802663026;0.482941178195225;0.592035801392738;0.495847342210164;0.161085062946555;0.993702694979504;0.0732435665780742;0.418841209912161;0.782483371764927;0.298828617704926;0.384274088614213;0.193332436813822;0.183486635523121;0.508255545725615;0.0547423083996908;0.475518267317328;0.0534616446979804;0.163116523445372;0.173964661495636;0;0.084368355814162;0.0623401370694941;0.317439080447363;0.334973159300964;0.475872777196252;0.563993182940409;0.227136773973769;0.524136689968717;0.679957349803986;0.72418422598646;0.931513315207932;0.478558995438479;0.699557424561767;0.631605910089935;1.35760305544858;0.896930277808081;0.317497405743475;0.438493157214327;0.519568971613202;0.542661529322238;0.28947126660138;0.376120459558193;0.580765081342343;0.506810876714185;0.473361801832039;0.955538458747068;0.661493816386586;0.261044293923666;0.0859632479537;0.222600526617315;0.485322078980514;0.77207688223399;0.406273044543848;1.1737646549026;0.841663008984726
"7 WAR";0.815392439396508;0.38507528579888;0.792214243628135;0.693239419698687;0.136385190297431;1.61780116427097;0.643149297171489;0.990639033863333;0.499539470970689;0.565530640233397;0.674375742220326;0.673890782760142;0.719439802403976;0.650761749217366;0.444278571428571;1.14847603538681;0.497951918225625;0.377303753486075;0.626351285124277;0.790682518259596;1.02807946442656;0.352265578903662;0;0.961915445817366;0.909174622969435;1.2120458534535;0.545890994151648;0.868280223316535;0.594227740177781;0.939932084246823;0.325434995743066;0.274069749266912;0.300372071274645;0.606670156096615;0.507354859101355;0.251038294787035;0.442695489375437;0.331746353551666;0.379749046858289;0.338639790350006;0.384313138808127;0.61592108984712;0.326635015767047;0.787349189775921;0.419683805076762;0.309703455486675;0.150298813351028;0.271311644216934;0.266215129822308;0;0.298899362771839;0.316584294236347;0.46972616008684;0.631513797644659;0.44663936480464;0.395364895549376;0.216654968458141;0.401941015911707;0.255507018780894;0.175760396288854;0.129755816981015;0.547915700346708;0.186474097614231;0.244968889161693;0.278557694620857;0.274746606651336;0.332255033613141;0.347924946683395;0.322697763991568;0.414036902397861;0.222617240942462;0.473785176798859;0.204423933387066;0.717686430297684;0.638804633882674;0.346742945443672;0.693390324141446;0.373691137023537;0.47336583150839;0.607802506125757;0.472402742624711;0.518856681092989;0.367618556337493;0.53198499043002;0.616555052419629;0.314590214271688;0.241837379843732;0.478094948956747;0.775578331712744;1.17126108784887;0.585697345482168;0.705646004325975;0.586476733747846;0.54328430316287;0.555194718120134;0.348013822882037;0.444171491659809;0.573820895812068;0.945028577809302;0.667878155803769;0.498772735489726;0.444394724208053;0.53302250482306;0.400931907193293;0.397986642829936;0.636761771087667;0.519849275395815;0.652318756263695;0.444746199825793
"8 OPO";0;4.33120120711146;0;2.99557609123083;2.55235125169742;1.62101011589079;1.1271057315163;0;0;3.17180155110879;3.37815829044097;1.02218614157565;1.03566208319302;1.3705265138438;0.924424826110219;0.940103222354567;4.20048887949329;4.49081636083509;4.94884301963438;1.63731283762291;0.612009324802704;2.20692879774688;0;0.684024261419273;1.83810203323536;1.1324872781199;2.08112264870309;2.01896606316012;1.09812667261374;2.72053187676402;2.12285203812405;6.52722951177602;11.143827295078;2.93564424929155;2.96648897392435;4.68081629104818;4.08786419044433;0.854002479595287;4.61703682520214;2.02622393234595;7.42100795656744;1.57657975330888;3.55900944828161;1.67076907120657;2.92532104308601;3.22928200588557;1.46507916865914;2.6490508630455;1.24974024664344;1.65455827484602;3.17156401508459;4.52825531054587;4.02320945290465;1.20381548704529;3.17200605988721;2.95739614710677;4.72937096612304;1.06789752104937;3.56241986581609;1.56678149920255;0.565811261636885;1.32125948703745;2.10029180677184;4.64167449123027;3.6887194264567;3.73254918877651;2.25221006157214;1.20942760970217;3.23185313306007;2.34478045272601;2.51597374136712;1.56310161973395;1.01844246333659;1.81815383137107;0.843365986086383;2.82136922064109;4.28281117171548;3.41033469450236;3.3513122022395;0.581295180065438;3.02854217736121;7.57369491352018;8.29431750973075;2.8204077123515;2.80821782824361;4.18506129100965;1.76244363167509;1.90034400231346;3.15876615976962;5.81879538955541;1.0537254387252;3.01521011527351;5.14808186562563;1.67620638792645;2.53715578152139;2.46460602925767;1.73180973203175;2.47493115430663;3.54498829651977;1.61273520548899;5.59930855188447;0;2.06320058046095;3.82966888538414;9.65617858902426;1.2907857009731;8.04717287779145;11.6347345033883;3.93454446472289
"9 RZE";4.58823529411765;0.722277531015469;1.23828488276677;1.50034466911765;0;1.62562241458557;1.1309544032856;0.743255549231645;1.40653621774348;1.06236324798441;0.226390285810526;1.19929664054823;1.04195442804588;1.53269736750185;1.24108826434408;1.05295123180109;0.588749724244911;0.549956339401113;1.56426196805191;0.99481688364161;0.482596154266691;0.871163977096232;1.23392880863757;0.754031582444343;0.624236061626195;0.770182616761809;0.944766837624582;1.07069910214284;1.12460031467289;0.786868091016198;0.0908259481913533;0.447432760530969;0.983498839213274;0.698507811412574;0.278452657201361;0.33610861423221;0.663992707929833;0.236161747733043;0.299687070130636;0.468328957183247;0.594642174571838;0.274138324566741;0.743775878282594;1.91515698611253;0.185855299521271;0.339083739741691;0.924567997000606;0.232579364925125;0.109912367862998;1.16615241320636;0.497965394697613;0.962225952329232;1.42848835762052;0.257126913600425;0;0.23521789638632;0.212174432947861;0;0.107160768993482;0;0;0;0.190278982310346;0;0.167205969014774;0;0;0;0;0.106319643371919;0.0912526196449937;0.141710803501509;0.12309091890341;0;0;0;0.264150494182057;0.282442046850564;0;1.09901365162018;0;0;0.169370587197868;0;0;0.0878758829950981;0.177445107060541;0.429221762319851;1.4189795742193;0.918067213073624;0.289470645594442;1.10940937589534;1.90275576634006;2.80056657087129;1.86301723951126;1.68844921187904;1.9911382646377;2.10668932860983;1.97074486958757;1.21266665581009;2.2447157181414;1.45598716269884;1.43507674757829;2.22452474332877;2.1994580659591;2.63532252475432;3.02399749488009;3.76637916512882;2.59826422472473
"10 BIA";0;0;0;0;0.784392100957573;0;0;1.36173096976017;0.859176310821167;0.486816430043841;0.415058770939055;0;0.955586533730696;0.843584934214875;1.13873784808041;1.71087294543161;0.4183157747063;1.92241786265632;0;2.05787584325524;1.37800563417053;1.53013729977117;1.44784150058369;0.828911910742786;2.50869489131342;1.77718305924404;2.62272547537878;2.16588459634429;2.31014465771787;0.619958922684252;3.48721742898922;2.50558165017788;2.71113911794754;0.315962821692347;2.3562301211079;1.14959315545329;2.68769587839661;0.376503803683918;0.752726813791506;0.723928645349968;0.362043507530696;0.657414495443233;0.292730649443339;1.35536451859895;0.319171205174392;0.509694740069699;0.228085642561617;0;0.946498397125689;0;0.258281839704373;0.108539292291362;0;0.0833284540533746;0.107714957213827;0.109484501086109;0.193261896692981;0;0.0934320260941648;0;0.0582609577184563;0;0.0811564050342933;0.084434254256561;0;0.128348316728223;0.0996122918942758;0.842887040031079;0.539290598698687;0;0.468282228225508;0.363850816918588;0.421677108418827;0.564899092553986;0.612765686191826;0.880508125383315;0.334907584917282;0.35638983856095;0.382944972650109;0.183090917907974;0.849921013935236;0.854432389369526;1.37970057727317;1.33779696809981;0.888477664278284;0.278902244032952;1.46526380063963;0.401457091860427;1.50089889310526;1.55908582329909;1.00064860266015;1.80219800202007;0.814216617230808;2.43812631615863;1.30322111284347;0.682597439428984;1.41147803070368;1.70193902343297;1.5773199989006;1.92467945131828;1.91182316573489;3.0792448342295;1.31899408495817;1.77119515979308;1.88512167958253;2.0734054224543;1.10981211326224;3.7502386432101;2.69942977197232
